X,Y,gml_id,cleabs,date_creation,date_modification,date_d_apparition,date_de_confirmation,sources,identifiants_sources,route,numero,abscisse,ordre,cote,statut,type_de_pr,libelle,identifiant_de_section,code_insee_du_departement,lien_vers_route_nommee,gestionnaire
2.91941053,46.34017573,,POIN_REP0000002480593574,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D16,"4",3538,4,U,PR valide,PR,"03 RD0016 PR4","03-D16-U-1","03",ROUTNOMM0000000106099188,Allier
3.42547883,46.30465782,,POIN_REP0000002480597401,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D23,"0",0,0,U,PR0 valide,PR0,"03 RD0023 PR0","03-D23-U-1","03",ROUTNOMM0000000106099002,Allier
3.4190868,46.18207134,,POIN_REP0000002480595341,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D258,"3",2856,3,U,PR valide,PR,"03 RD0258 PR3","03-D258-U-8","03",ROUTNOMM0000000106099157,Allier
3.06694208,46.7397314,,POIN_REP0000002480594574,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D101,"27",27014,27,U,PR valide,PR,"03 RD0101 PR27","03-D101-U-3","03",ROUTNOMM0000000106098824,Allier
3.25138838,46.59497472,,POIN_REP0000002480594575,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D101,"3",3003,3,U,PR valide,PR,"03 RD0101 PR3","03-D101-U-2","03",ROUTNOMM0000000106098824,Allier
2.58847918,46.4139329,,POIN_REP0000002480597540,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D301,"7",6808,7,U,PR valide,PR,"03 RD0301 PR7","03-D301-U-12","03",ROUTNOMM0000000106098952,Allier
3.21192576,46.19406267,,POIN_REP0000002480598073,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D66,"1",986,1,U,PR valide,PR,"03 RD0066 PR1","03-D66-U-3","03",ROUTNOMM0000000106099145,Allier
2.9476633,46.23083924,,POIN_REP0000002480593431,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D185,"9",8965,9,U,PR valide,PR,"03 RD0185 PR9","03-D185-U-1","03",ROUTNOMM0000000106099098,Allier
3.64802527,46.25053166,,POIN_REP0000002480596975,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D990A,"1",1008,1,U,PR valide,PR,"03 RD0990A PR1","03-D990A-U-1","03",ROUTNOMM0000000106099059,Allier
2.573811,46.4300471,,POIN_REP0000002480595788,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D149,"18",17678,18,U,PR valide,PR,"03 RD0149 PR18","03-D149-U-1","03",ROUTNOMM0000000106098909,Allier
2.38081785,46.42746993,,POIN_REP0000002480595789,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D149,"2",2014,2,U,PR valide,PR,"03 RD0149 PR2","03-D149-U-3","03",ROUTNOMM0000000106098909,Allier
2.56149881,46.42991044,,POIN_REP0000002480595790,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D149,"17",16683,17,U,PR valide,PR,"03 RD0149 PR17","03-D149-U-1","03",ROUTNOMM0000000106098909,Allier
2.51494125,46.42377722,,POIN_REP0000002480595791,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D149,"13",12690,13,U,PR valide,PR,"03 RD0149 PR13","03-D149-U-1","03",ROUTNOMM0000000106098909,Allier
3.60039892,46.5221467,,POIN_REP0000002480593749,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D12,"23",23222,23,U,PR valide,PR,"03 RD0012 PR23","03-D12-U-12","03",ROUTNOMM0000000106098842,Allier
2.79359776,46.70227126,,POIN_REP0000002480593898,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D64,"8",8024,8,U,PR valide,PR,"03 RD0064 PR8","03-D64-U-1","03",ROUTNOMM0000000106098775,Allier
2.8059392,46.70539202,,POIN_REP0000002480593899,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D64,"9",9038,9,U,PR valide,PR,"03 RD0064 PR9","03-D64-U-1","03",ROUTNOMM0000000106098775,Allier
2.71974062,46.70898668,,POIN_REP0000002480593900,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D64,"2",2006,2,U,PR valide,PR,"03 RD0064 PR2","03-D64-U-1","03",ROUTNOMM0000000106098775,Allier
2.86324401,46.72500454,,POIN_REP0000002480593901,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D64,"14",14022,14,U,PR valide,PR,"03 RD0064 PR14","03-D64-U-2","03",ROUTNOMM0000000106098775,Allier
2.91469269,46.72916105,,POIN_REP0000002480593902,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D64,"18",18031,18,U,PR valide,PR,"03 RD0064 PR18","03-D64-U-2","03",ROUTNOMM0000000106098775,Allier
2.82385888,46.27559043,,POIN_REP0000002480593682,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D156,"8",8006,8,U,PR valide,PR,"03 RD0156 PR8","03-D156-U-1","03",ROUTNOMM0000000106099090,Allier
2.66294247,46.28879453,,POIN_REP0000002480598490,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D155,"4",3938,4,U,PR valide,PR,"03 RD0155 PR4","03-D155-U-1","03",ROUTNOMM0000000106099048,Allier
3.41908159,46.1206483,,POIN_REP0000002480596929,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D426,"0",0,0,U,PR0 valide,PR0,"03 RD0426 PR0","03-D426-U-1","03",ROUTNOMM0000000106099190,Allier
3.58691435,46.05162783,,POIN_REP0000002480595921,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D176,"6",5977,6,U,PR valide,PR,"03 RD0176 PR6","03-D176-U-1","03",ROUTNOMM0000000106099233,Allier
3.6082329,46.05479608,,POIN_REP0000002480595922,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D176,"4",3986,4,U,PR valide,PR,"03 RD0176 PR4","03-D176-U-1","03",ROUTNOMM0000000106099233,Allier
3.63736868,46.06437791,,POIN_REP0000002480595923,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D176,"1",992,1,U,PR valide,PR,"03 RD0176 PR1","03-D176-U-1","03",ROUTNOMM0000000106099233,Allier
3.20042836,46.08239574,,POIN_REP0000002480595517,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D132,"0",0,0,U,PR0 valide,PR0,"03 RD0132 PR0","03-D132-U-1","03",ROUTNOMM0000000106099229,Allier
3.186043,46.0818025,,POIN_REP0000002480595513,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D132,"2",1018,2,U,PR valide,PR,"03 RD0132 PR2","03-D132-U-1","03",ROUTNOMM0000000106099229,Allier
3.1995221,46.08227847,,POIN_REP0000002480595516,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D132,"1",73,1,U,PR valide,PR,"03 RD0132 PR1","03-D132-U-1","03",ROUTNOMM0000000106099229,Allier
3.62172562,46.25604898,,POIN_REP0000002480598372,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D480,"34",34342,34,U,PR valide,PR,"03 RD0480 PR34","03-D480-U-4","03",ROUTNOMM0000000106099061,Allier
3.13531822,46.50743869,,POIN_REP0000002480596887,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D11,"2",1986,2,U,PR valide,PR,"03 RD0011 PR2","03-D11-U-3","03",ROUTNOMM0000000106098872,Allier
3.60504151,46.40989887,,POIN_REP0000002480598395,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D480,"15",15272,15,U,PR valide,PR,"03 RD0480 PR15","03-D480-U-2","03",ROUTNOMM0000000106099061,Allier
3.64871246,46.47494177,,POIN_REP0000002480598396,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D480,"7",7241,7,U,PR valide,PR,"03 RD0480 PR7","03-D480-U-2","03",ROUTNOMM0000000106099061,Allier
3.6413562,46.21131527,,POIN_REP0000002480598198,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D7,"5",4381,5,U,PR valide,PR,"03 RD0007 PR5","03-D7-U-3","03",ROUTNOMM0000000106099251,Allier
3.49516874,46.2527572,,POIN_REP0000002480597133,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D125,"6",6144,6,U,PR valide,PR,"03 RD0125 PR6","03-D125-U-1","03",ROUTNOMM0000000106099054,Allier
2.78449774,46.37856325,,POIN_REP0000002480598435,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D157,"4",3998,4,U,PR valide,PR,"03 RD0157 PR4","03-D157-U-4","03",ROUTNOMM0000000106098951,Allier
3.35607788,46.06734312,,POIN_REP0000002480596303,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D576,"0",0,0,U,PR0 valide,PR0,"03 RD0576 PR0","03-D576-U-1","03",ROUTNOMM0000000106099235,Allier
2.43684133,46.47125496,,POIN_REP0000002480594237,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D112,"7",7559,7,U,PR valide,PR,"03 RD0112 PR7","03-D112-U-2","03",ROUTNOMM0000000106098905,Allier
2.45442367,46.47234608,,POIN_REP0000002480594238,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D112,"6",6050,6,U,PR valide,PR,"03 RD0112 PR6","03-D112-U-3","03",ROUTNOMM0000000106098905,Allier
2.44591401,46.30772765,,POIN_REP0000002480595508,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D40,"0",0,0,U,PR0 valide,PR0,"03 RD0040 PR0","03-D40-U-1","03",ROUTNOMM0000000106099010,Allier
2.537111,46.49453013,,POIN_REP0000002480595480,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D40,"23",24082,23,U,PR valide,PR,"03 RD0040 PR23","03-D40-U-2","03",ROUTNOMM0000000106099010,Allier
2.98605854,46.77882386,,POIN_REP0000002480595060,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D594,"0",0,0,U,PR0 valide,PR0,"03 RD0594 PR0","03-D594-U-1","03",ROUTNOMM0000000106098767,Allier
2.99062083,46.77184174,,POIN_REP0000002480595057,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D594,"1",995,1,U,PR valide,PR,"03 RD0594 PR1","03-D594-U-1","03",ROUTNOMM0000000106098767,Allier
3.63479391,46.24804608,,POIN_REP0000002480596518,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D48,"0",0,0,U,PR0 valide,PR0,"03 RD0048 PR0","03-D48-U-1","03",ROUTNOMM0000000106099073,Allier
3.6488886,46.23092623,,POIN_REP0000002480596514,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D48,"4",3901,4,U,PR valide,PR,"03 RD0048 PR4","03-D48-U-1","03",ROUTNOMM0000000106099073,Allier
3.64337704,46.22744373,,POIN_REP0000002480596515,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D48,"3",2992,3,U,PR valide,PR,"03 RD0048 PR3","03-D48-U-1","03",ROUTNOMM0000000106099073,Allier
3.63180221,46.2366956,,POIN_REP0000002480596516,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D48,"1",1006,1,U,PR valide,PR,"03 RD0048 PR1","03-D48-U-1","03",ROUTNOMM0000000106099073,Allier
3.63297611,46.22968401,,POIN_REP0000002480596517,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D48,"2",1997,2,U,PR valide,PR,"03 RD0048 PR2","03-D48-U-1","03",ROUTNOMM0000000106099073,Allier
2.63360478,46.17525203,,POIN_REP0000002480593656,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D151,"0",0,0,U,PR0 valide,PR0,"03 RD0151 PR0","03-D151-U-1","03",ROUTNOMM0000000106099132,Allier
2.60340576,46.22154507,,POIN_REP0000002480593627,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D151,"6",5969,6,U,PR valide,PR,"03 RD0151 PR6","03-D151-U-4","03",ROUTNOMM0000000106099132,Allier
3.12493141,46.17988732,,POIN_REP0000002480593509,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D483,"0",0,0,U,PR0 valide,PR0,"03 RD0483 PR0","03-D483-U-1","03",ROUTNOMM0000000106099129,Allier
3.2274627,46.19407678,,POIN_REP0000002480594283,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"14",14225,14,U,PR valide,PR,"03 RD0183 PR14","03-D183-U-4","03",ROUTNOMM0000000106099146,Allier
3.26034344,46.24119086,,POIN_REP0000002480594285,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D183,"20",20198,20,U,PR valide,PR,"03 RD0183 PR20","03-D183-U-4","03",ROUTNOMM0000000106099146,Allier
3.74178172,45.98641723,,POIN_REP0000002480598796,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"0",0,0,U,PR0 valide,PR0,"03 RD0477 PR0","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.77115557,46.03979208,,POIN_REP0000002480598789,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"12",11943,12,U,PR valide,PR,"03 RD0477 PR12","03-D477-U-2","03",ROUTNOMM0000000106099249,Allier
3.78937051,46.06557245,,POIN_REP0000002480598774,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D477,"16",15912,16,U,PR valide,PR,"03 RD0477 PR16","03-D477-U-1","03",ROUTNOMM0000000106099249,Allier
2.59289482,46.26571129,,POIN_REP0000002480594664,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D452,"0",0,0,U,PR0 valide,PR0,"03 RD0452 PR0","03-D452-U-2","03",ROUTNOMM0000000106099056,Allier
2.60672809,46.291359,,POIN_REP0000002480594658,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D452,"6",6044,6,U,PR valide,PR,"03 RD0452 PR6","03-D452-U-1","03",ROUTNOMM0000000106099056,Allier
3.96871354,46.45070283,,POIN_REP0000002480597932,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D169,"3",2982,3,U,PR valide,PR,"03 RD0169 PR3","03-D169-U-1","03",ROUTNOMM0000000106099022,Allier
3.90261515,46.33348727,,POIN_REP0000002480597933,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D169,"20",19998,20,U,PR valide,PR,"03 RD0169 PR20","03-D169-U-1","03",ROUTNOMM0000000106099022,Allier
3.8992129,46.31000399,,POIN_REP0000002480597954,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D169,"23",23000,23,U,PR valide,PR,"03 RD0169 PR23","03-D169-U-1","03",ROUTNOMM0000000106099022,Allier
3.92649459,46.34966376,,POIN_REP0000002480597955,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D169,"17",16983,17,U,PR valide,PR,"03 RD0169 PR17","03-D169-U-1","03",ROUTNOMM0000000106099022,Allier
3.21842731,46.50265212,,POIN_REP0000002480597357,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D137,"8",8035,8,U,PR valide,PR,"03 RD0137 PR8","03-D137-U-1","03",ROUTNOMM0000000106098884,Allier
2.7339422,46.37030188,,POIN_REP0000002480595581,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D33,"7",6995,7,U,PR valide,PR,"03 RD0033 PR7","03-D33-U-2","03",ROUTNOMM0000000106098968,Allier
2.62910541,46.13749764,,POIN_REP0000002480594819,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D351,"0",0,0,U,PR0 valide,PR0,"03 RD0351 PR0","03-D351-U-1","03",ROUTNOMM0000000106099177,Allier
2.63855461,46.13146506,,POIN_REP0000002480594818,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D351,"1",1002,1,U,PR valide,PR,"03 RD0351 PR1","03-D351-U-1","03",ROUTNOMM0000000106099177,Allier
2.6496521,46.12739087,,POIN_REP0000002480594817,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D351,"2",2013,2,U,PR valide,PR,"03 RD0351 PR2","03-D351-U-1","03",ROUTNOMM0000000106099177,Allier
2.68532457,46.71649612,,POIN_REP0000002480593403,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D953,"0",0,0,U,PR0 valide,PR0,"03 RD0953 PR0","03-D953-U-8","03",ROUTNOMM0000000106098834,Allier
3.16606388,46.58344072,,POIN_REP0000002480593345,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D953,"48",47470,48,U,PR valide,PR,"03 RD0953 PR48","03-D953-U-3","03",ROUTNOMM0000000106098834,Allier
2.84916413,46.59973808,,POIN_REP0000002480593350,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D953,"19",19092,19,U,PR valide,PR,"03 RD0953 PR19","03-D953-U-5","03",ROUTNOMM0000000106098834,Allier
2.96946874,46.56136216,,POIN_REP0000002480593373,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D953,"31",31024,31,U,PR valide,PR,"03 RD0953 PR31","03-D953-U-5","03",ROUTNOMM0000000106098834,Allier
2.9466534,46.55247815,,POIN_REP0000002480593397,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D953,"29",29015,29,U,PR valide,PR,"03 RD0953 PR29","03-D953-U-5","03",ROUTNOMM0000000106098834,Allier
3.28969627,46.26777789,,POIN_REP0000002480595720,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D2009,"35",34155,35,U,PR valide,PR,"03 RD2009 PR35","03-D2009-U-11","03",ROUTNOMM0000000106099218,Allier
3.31919581,46.53515305,,POIN_REP0000002480595721,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D2009,"4",3321,4,U,PR valide,PR,"03 RD2009 PR4","03-D2009-U-30","03",ROUTNOMM0000000106099218,Allier
3.22028507,46.14554105,,POIN_REP0000002480595722,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D2009,"50",49220,50,U,PR valide,PR,"03 RD2009 PR50","03-D2009-U-14","03",ROUTNOMM0000000106099218,Allier
3.32237243,46.56152012,,POIN_REP0000002480595723,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D2009,"1",250,1,U,PR valide,PR,"03 RD2009 PR1","03-D2009-U-15","03",ROUTNOMM0000000106099218,Allier
3.29146703,46.27674579,,POIN_REP0000002480595742,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D2009,"34",33151,34,U,PR valide,PR,"03 RD2009 PR34","03-D2009-U-11","03",ROUTNOMM0000000106099218,Allier
3.46486079,46.61035871,,POIN_REP0000002480595681,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D481,"7",6990,7,U,PR valide,PR,"03 RD0481 PR7","03-D481-U-2","03",ROUTNOMM0000000106098803,Allier
3.4906148,46.61330835,,POIN_REP0000002480595682,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D481,"5",4994,5,U,PR valide,PR,"03 RD0481 PR5","03-D481-U-1","03",ROUTNOMM0000000106098803,Allier
3.52817472,46.61023292,,POIN_REP0000002480595683,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D481,"2",1999,2,U,PR valide,PR,"03 RD0481 PR2","03-D481-U-1","03",ROUTNOMM0000000106098803,Allier
2.55147699,46.46058032,,POIN_REP0000002480597198,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D241,"8",7831,8,U,PR valide,PR,"03 RD0241 PR8","03-D241-U-4","03",ROUTNOMM0000000106098917,Allier
2.59411826,46.4214018,,POIN_REP0000002480597199,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D241,"1",947,1,U,PR valide,PR,"03 RD0241 PR1","03-D241-U-2","03",ROUTNOMM0000000106098917,Allier
2.44251069,46.49523268,,POIN_REP0000002480597207,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D241,"17",16829,17,U,PR valide,PR,"03 RD0241 PR17","03-D241-U-1","03",ROUTNOMM0000000106098917,Allier
3.45239766,46.13343637,,POIN_REP0000002480595015,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D186,"0",0,0,U,PR0 valide,PR0,"03 RD0186 PR0","03-D186-U-1","03",ROUTNOMM0000000106099164,Allier
2.41742824,46.29407357,,POIN_REP0000002480597745,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D745,"0",0,0,U,PR0 valide,PR0,"03 RD0745 PR0","03-D745-U-8","03",ROUTNOMM0000000318969850,Allier
2.48459852,46.31876735,,POIN_REP0000002480597732,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D745,"6",6147,6,U,PR valide,PR,"03 RD0745 PR6","03-D745-U-13","03",ROUTNOMM0000000318969850,Allier
2.43665083,46.30479704,,POIN_REP0000002480597733,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D745,"2",2049,2,U,PR valide,PR,"03 RD0745 PR2","03-D745-U-8","03",ROUTNOMM0000000318969850,Allier
2.47264148,46.31527546,,POIN_REP0000002480597735,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D745,"5",5128,5,U,PR valide,PR,"03 RD0745 PR5","03-D745-U-13","03",ROUTNOMM0000000318969850,Allier
2.49657347,46.32231388,,POIN_REP0000002480597736,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D745,"7",7172,7,U,PR valide,PR,"03 RD0745 PR7","03-D745-U-13","03",ROUTNOMM0000000318969850,Allier
2.55674161,46.33766132,,POIN_REP0000002480597737,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D745,"12",12341,12,U,PR valide,PR,"03 RD0745 PR12","03-D745-U-15","03",ROUTNOMM0000000318969850,Allier
2.53302447,46.33164143,,POIN_REP0000002480597738,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D745,"10",10247,10,U,PR valide,PR,"03 RD0745 PR10","03-D745-U-13","03",ROUTNOMM0000000318969850,Allier
2.54474441,46.33560956,,POIN_REP0000002480597739,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D745,"11",11300,11,U,PR valide,PR,"03 RD0745 PR11","03-D745-U-15","03",ROUTNOMM0000000318969850,Allier
2.46063775,46.3117956,,POIN_REP0000002480597740,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D745,"4",4104,4,U,PR valide,PR,"03 RD0745 PR4","03-D745-U-13","03",ROUTNOMM0000000318969850,Allier
3.01505349,46.50230056,,POIN_REP0000002480596880,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D11,"12",12065,12,U,PR valide,PR,"03 RD0011 PR12","03-D11-U-1","03",ROUTNOMM0000000106098872,Allier
3.08837689,46.50804919,,POIN_REP0000002480596881,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D11,"6",6032,6,U,PR valide,PR,"03 RD0011 PR6","03-D11-U-3","03",ROUTNOMM0000000106098872,Allier
2.95293368,46.50157691,,POIN_REP0000002480596882,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D11,"17",17013,17,U,PR valide,PR,"03 RD0011 PR17","03-D11-U-1","03",ROUTNOMM0000000106098872,Allier
2.69662887,46.5004683,,POIN_REP0000002480596883,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D11,"38",36281,38,U,PR valide,PR,"03 RD0011 PR38","03-D11-U-5","03",ROUTNOMM0000000106098872,Allier
2.97801511,46.50051655,,POIN_REP0000002480596884,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D11,"15",15063,15,U,PR valide,PR,"03 RD0011 PR15","03-D11-U-1","03",ROUTNOMM0000000106098872,Allier
2.65845366,46.51836619,,POIN_REP0000002480596885,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D11,"42",40190,42,U,PR valide,PR,"03 RD0011 PR42","03-D11-U-5","03",ROUTNOMM0000000106098872,Allier
2.65413665,46.52629253,,POIN_REP0000002480596886,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D11,"43",41186,43,U,PR valide,PR,"03 RD0011 PR43","03-D11-U-5","03",ROUTNOMM0000000106098872,Allier
